"100476246,14/04/2021,complete,779726,HALNAD59E0ACA67753C,5,42,168,80,88,Home & Living,cod,Net,93320,2021,Apr-21,734678,Mr.,Fredric,A,Royals,M,70,""Royals, Fredric"",fredric.royals@gmail.com,5/25/2007,225-320-7579,Lafayette,Lafayette,Lafayette,LA,70501,South,faroyals,47.61904762"
"100486529,25/04/2021,canceled,793310,WOFCHA5A7DA2E3D1575,3,109,218,43.6,174.4,Women's Fashion,Payaxis,Gross,93320,2021,Apr-21,734678,Mr.,Fredric,A,Royals,M,70,""Royals, Fredric"",fredric.royals@gmail.com,5/25/2007,225-320-7579,Lafayette,Lafayette,Lafayette,LA,70501,South,faroyals,20"
"100487251,25/04/2021,complete,794379,WOFCHA5A7DA2E3D1575,3,109,218,64.8,153.2,Women's Fashion,Payaxis,Net,93320,2021,Apr-21,734678,Mr.,Fredric,A,Royals,M,70,""Royals, Fredric"",fredric.royals@gmail.com,5/25/2007,225-320-7579,Lafayette,Lafayette,Lafayette,LA,70501,South,faroyals,29.72477064"
"100487251,25/04/2021,complete,794380,HALRAJ59C9F40042842,7,53,318,194.4,123.6,Home & Living,Payaxis,Net,93320,2021,Apr-21,734678,Mr.,Fredric,A,Royals,M,70,""Royals, Fredric"",fredric.royals@gmail.com,5/25/2007,225-320-7579,Lafayette,Lafayette,Lafayette,LA,70501,South,faroyals,61.13207547"
"100472934,08/04/2021,complete,774446,WOFSIT5A8FC9EAD873A,2,130,130,0,130,Women's Fashion,cod,Net,93321,2021,Apr-21,526470,Ms.,Ninfa,K,Wimmer,F,70,""Wimmer, Ninfa"",ninfa.wimmer@ntlworld.com,5/28/2006,225-530-6849,Iota,Acadia,Iota,LA,70543,South,nkwimmer,0"
"100472934,08/04/2021,complete,774447,WOFSIT5A993A4E9BED1,2,95,95,0,95,Women's Fashion,cod,Net,93321,2021,Apr-21,526470,Ms.,Ninfa,K,Wimmer,F,70,""Wimmer, Ninfa"",ninfa.wimmer@ntlworld.com,5/28/2006,225-530-6849,Iota,Acadia,Iota,LA,70543,South,nkwimmer,0"
"100472937,08/04/2021,complete,774455,WOFLAL5A8FD0191154D,2,99,99,0,99,Women's Fashion,cod,Net,93322,2021,Apr-21,900172,Mr.,Guy,M,Persaud,M,49,""Persaud, Guy"",guy.persaud@cox.net,05/03/2013,231-785-9721,Madison Heights,Oakland,Madison Heights,MI,48071,Midwest,gmpersaud,0"
"100472937,08/04/2021,complete,774456,WOFLAL5A8FD01D3681C,2,99,99,0,99,Women's Fashion,cod,Net,93322,2021,Apr-21,900172,Mr.,Guy,M,Persaud,M,49,""Persaud, Guy"",guy.persaud@cox.net,05/03/2013,231-785-9721,Madison Heights,Oakland,Madison Heights,MI,48071,Midwest,gmpersaud,0"
"100472937,08/04/2021,complete,774457,WOFSIT5A8FC9E017C58,2,138,138,0,138,Women's Fashion,cod,Net,93322,2021,Apr-21,900172,Mr.,Guy,M,Persaud,M,49,""Persaud, Guy"",guy.persaud@cox.net,05/03/2013,231-785-9721,Madison Heights,Oakland,Madison Heights,MI,48071,Midwest,gmpersaud,0"
"100472937,08/04/2021,complete,774458,WOFSIT5A8FC9DEE1B3D,2,138,138,0,138,Women's Fashion,cod,Net,93322,2021,Apr-21,900172,Mr.,Guy,M,Persaud,M,49,""Persaud, Guy"",guy.persaud@cox.net,05/03/2013,231-785-9721,Madison Heights,Oakland,Madison Heights,MI,48071,Midwest,gmpersaud,0"
"100472941,08/04/2021,complete,774462,MATSAM5A7D774BB50D6,2,2896,2896,290,2606,Mobiles & Tablets,Easypay,Net,93323,2021,Apr-21,476278,Mr.,Scotty,I,Shortt,M,33,""Shortt, Scotty"",scotty.shortt@hotmail.co.uk,5/16/2010,212-767-4527,Dryden,Tompkins,Dryden,NY,13053,Northeast,sishortt,10.01381215"
"100472942,08/04/2021,canceled,774463,MEFONE5A97DB3E1BC77-L,2,99,99,0,99,Men's Fashion,Payaxis,Gross,93324,2021,Apr-21,711879,Ms.,Ebonie,V,Kingsbury,F,25,""Kingsbury, Ebonie"",ebonie.kingsbury@aol.com,11/07/1994,215-595-8550,Bairdford,Allegheny,Bairdford,PA,15006,Northeast,evkingsbury,0"
"100472974,08/04/2021,complete,774508,MEFONE5A97DB3E1BC77-L,2,99,99,0,99,Men's Fashion,cod,Net,93324,2021,Apr-21,711879,Ms.,Ebonie,V,Kingsbury,F,25,""Kingsbury, Ebonie"",ebonie.kingsbury@aol.com,11/07/1994,215-595-8550,Bairdford,Allegheny,Bairdford,PA,15006,Northeast,evkingsbury,0"
"100472943,08/04/2021,complete,774465,MEFKAR5A7C139F31F70-L,2,52,52,0,52,Men's Fashion,cod,Net,93325,2021,Apr-21,835535,Mrs.,Norene,N,Meriwether,F,48,""Meriwether, Norene"",norene.meriwether@microsoft.com,11/02/1990,216-471-4440,Buckeye Lake,Licking,Buckeye Lake,OH,43008,Midwest,nnmeriwether,0"
"100472943,08/04/2021,complete,774467,MEFKAR5A7C139F31F70-XL,2,52,52,0,52,Men's Fashion,cod,Net,93325,2021,Apr-21,835535,Mrs.,Norene,N,Meriwether,F,48,""Meriwether, Norene"",norene.meriwether@microsoft.com,11/02/1990,216-471-4440,Buckeye Lake,Licking,Buckeye Lake,OH,43008,Midwest,nnmeriwether,0"
"100472948,08/04/2021,complete,774475,ENTORI5A8D3C794E5AC,1,2020.8,0,0,0,Entertainment,easypay_voucher,Net,93326,2021,Apr-21,362082,Mrs.,Christy,V,Stromain,F,41,""Stromain, Christy"",christy.stromain@yahoo.com,02/05/1997,803-249-9109,Bluffton,Beaufort,Bluffton,SC,29910,South,cvstromain,5.93824228"
"100472951,08/04/2021,complete,774479,APPHAI5A617EFD186F6,2,607,607,0,607,Appliances,easypay_voucher,Net,93326,2021,Apr-21,362082,Mrs.,Christy,V,Stromain,F,41,""Stromain, Christy"",christy.stromain@yahoo.com,02/05/1997,803-249-9109,Bluffton,Beaufort,Bluffton,SC,29910,South,cvstromain,0"
"100472953,08/04/2021,complete,774481,APPHAI5A8D5DD70F9EA,1,3105,0,0,0,Appliances,easypay_voucher,Net,93326,2021,Apr-21,362082,Mrs.,Christy,V,Stromain,F,41,""Stromain, Christy"",christy.stromain@yahoo.com,02/05/1997,803-249-9109,Bluffton,Beaufort,Bluffton,SC,29910,South,cvstromain,7.890499195"
"100472959,08/04/2021,complete,774487,APPHAI5A93A77929DA3,1,873.7,0,0,0,Appliances,easypay_voucher,Net,93326,2021,Apr-21,362082,Mrs.,Christy,V,Stromain,F,41,""Stromain, Christy"",christy.stromain@yahoo.com,02/05/1997,803-249-9109,Bluffton,Beaufort,Bluffton,SC,29910,South,cvstromain,1.144557628"
"100472990,08/04/2021,complete,774532,APPHAI5A8FFC9AC51FB,2,970,970,0,970,Appliances,easypay_voucher,Net,93326,2021,Apr-21,362082,Mrs.,Christy,V,Stromain,F,41,""Stromain, Christy"",christy.stromain@yahoo.com,02/05/1997,803-249-9109,Bluffton,Beaufort,Bluffton,SC,29910,South,cvstromain,0"
"100472949,08/04/2021,canceled,774476,OTHPCB5A7D846C5089A,6,600,3000,0,3000,Others,Payaxis,Gross,93327,2021,Apr-21,256564,Mr.,Jewell,T,Faucher,M,39,""Faucher, Jewell"",jewell.faucher@bellsouth.net,8/26/2016,316-731-5148,Wichita,Sedgwick,Wichita,KS,67204,Midwest,jtfaucher,0"
"100472950,08/04/2021,canceled,774477,WOFKAR5A7C14159D862-L,3,143,286,57.2,228.8,Women's Fashion,Payaxis,Gross,93328,2021,Apr-21,872976,Mr.,Chance,L,Phu,M,21,""Phu, Chance"",chance.phu@gmail.com,02/01/2014,209-387-4725,Ojai,Ventura,Ojai,CA,93023,West,clphu,20"
"100472988,08/04/2021,complete,774529,WOFKAR5A7C14159D862-L,3,143,286,57.2,228.8,Women's Fashion,Payaxis,Net,93328,2021,Apr-21,872976,Mr.,Chance,L,Phu,M,21,""Phu, Chance"",chance.phu@gmail.com,02/01/2014,209-387-4725,Ojai,Ventura,Ojai,CA,93023,West,clphu,20"
"100479207,17/04/2021,received,783569,OTHPCB5A7D8A13AB1AE,6,100,500,50,450,Others,Payaxis,Valid,93328,2021,Apr-21,872976,Mr.,Chance,L,Phu,M,21,""Phu, Chance"",chance.phu@gmail.com,02/01/2014,209-387-4725,Ojai,Ventura,Ojai,CA,93023,West,clphu,10"
"100483629,18/04/2021,complete,788546,MEFKAR5A7C138CE9EBD-M,3,104,208,0,208,Men's Fashion,Payaxis,Net,93328,2021,Apr-21,872976,Mr.,Chance,L,Phu,M,21,""Phu, Chance"",chance.phu@gmail.com,02/01/2014,209-387-4725,Ojai,Ventura,Ojai,CA,93023,West,clphu,0"
"100483629,18/04/2021,complete,788548,MEFKAR5A7C138CE9EBD-L,2,104,104,0,104,Men's Fashion,Payaxis,Net,93328,2021,Apr-21,872976,Mr.,Chance,L,Phu,M,21,""Phu, Chance"",chance.phu@gmail.com,02/01/2014,209-387-4725,Ojai,Ventura,Ojai,CA,93023,West,clphu,0"
"100472960,08/04/2021,canceled,774488,APPHAI5A1889FAF0542,2,2800,2800,0,2800,Appliances,cod,Gross,93329,2021,Apr-21,290831,Mrs.,Hope,K,Wenzel,F,66,""Wenzel, Hope"",hope.wenzel@verizon.net,05/07/2014,228-900-5993,Waterford,Lafayette,Waterford,MS,38685,South,hkwenzel,0"
"100472962,08/04/2021,order_refunded,774491,MATAPP5A7D9D3906B1B,2,4299.9,4299.9,0,4299.9,Mobiles & Tablets,cod,Valid,93330,2021,Apr-21,624885,Hon.,Kiera,G,Pastrana,F,72,""Pastrana, Kiera"",kiera.pastrana@gmail.com,10/29/2011,225-237-2002,Kenner,Kenner,Kenner,LA,70097,South,kgpastrana,0"
"100474644,11/04/2021,complete,777265,ENTSON59D77E92BD9DE,2,3557.5,3557.5,607.6,2949.9,Entertainment,easypay_voucher,Net,93330,2021,Apr-21,624885,Hon.,Kiera,G,Pastrana,F,72,""Pastrana, Kiera"",kiera.pastrana@gmail.com,10/29/2011,225-237-2002,Kenner,Kenner,Kenner,LA,70097,South,kgpastrana,17.0794097"
"100476136,14/04/2021,order_refunded,779580,ENTSON59D77E92BD9DE,3,3557.5,7115,0,7115,Entertainment,cod,Valid,93330,2021,Apr-21,624885,Hon.,Kiera,G,Pastrana,F,72,""Pastrana, Kiera"",kiera.pastrana@gmail.com,10/29/2011,225-237-2002,Kenner,Kenner,Kenner,LA,70097,South,kgpastrana,0"
"100477834,16/04/2021,canceled,781988,APPKEN5AA541DE32F2D,2,4950,4950,495,4455,Appliances,easypay_voucher,Gross,93330,2021,Apr-21,624885,Hon.,Kiera,G,Pastrana,F,72,""Pastrana, Kiera"",kiera.pastrana@gmail.com,10/29/2011,225-237-2002,Kenner,Kenner,Kenner,LA,70097,South,kgpastrana,10"
"100482816,17/04/2021,canceled,787536,APPDAW5A802A7DAD4DF,2,4999.9,4999.9,549.989,4449.911,Appliances,easypay_voucher,Gross,93330,2021,Apr-21,624885,Hon.,Kiera,G,Pastrana,F,72,""Pastrana, Kiera"",kiera.pastrana@gmail.com,10/29/2011,225-237-2002,Kenner,Kenner,Kenner,LA,70097,South,kgpastrana,11"
"100485340,21/04/2021,received,791285,APPKEN5A816E44A5EBF,2,5399.9,5399.9,0,5399.9,Appliances,cod,Valid,93330,2021,Apr-21,624885,Hon.,Kiera,G,Pastrana,F,72,""Pastrana, Kiera"",kiera.pastrana@gmail.com,10/29/2011,225-237-2002,Kenner,Kenner,Kenner,LA,70097,South,kgpastrana,0"
"100488926,27/04/2021,complete,797058,APPDAW5AB0A146AC06C,2,5389.5,5389.5,0,5389.5,Appliances,cod,Net,93330,2021,Apr-21,624885,Hon.,Kiera,G,Pastrana,F,72,""Pastrana, Kiera"",kiera.pastrana@gmail.com,10/29/2011,225-237-2002,Kenner,Kenner,Kenner,LA,70097,South,kgpastrana,0"
"100488933,27/04/2021,order_refunded,797069,APPPEL5A57160286962,2,2869.9,2869.9,0,2869.9,Appliances,cod,Valid,93330,2021,Apr-21,624885,Hon.,Kiera,G,Pastrana,F,72,""Pastrana, Kiera"",kiera.pastrana@gmail.com,10/29/2011,225-237-2002,Kenner,Kenner,Kenner,LA,70097,South,kgpastrana,0"
"100519906,06/06/2021,received,836658,APPDAW5AAA440CD4969,1,5525,0,0,0,Appliances,easypay_voucher,Valid,93330,2021,Jun-21,624885,Hon.,Kiera,G,Pastrana,F,72,""Pastrana, Kiera"",kiera.pastrana@gmail.com,10/29/2011,225-237-2002,Kenner,Kenner,Kenner,LA,70097,South,kgpastrana,9"
"100519914,06/06/2021,received,836667,APPDAW5AAA440CD4969,1,5525,0,0,0,Appliances,easypay_voucher,Valid,93330,2021,Jun-21,624885,Hon.,Kiera,G,Pastrana,F,72,""Pastrana, Kiera"",kiera.pastrana@gmail.com,10/29/2011,225-237-2002,Kenner,Kenner,Kenner,LA,70097,South,kgpastrana,9"
"100519929,06/06/2021,canceled,836682,APPDAW5AAA440CD4969,1,5525,0,0,0,Appliances,easypay_voucher,Gross,93330,2021,Jun-21,624885,Hon.,Kiera,G,Pastrana,F,72,""Pastrana, Kiera"",kiera.pastrana@gmail.com,10/29/2011,225-237-2002,Kenner,Kenner,Kenner,LA,70097,South,kgpastrana,9"
"100520776,07/06/2021,received,837809,APPDAW5AE5C0606405A,1,1315,0,0,0,Appliances,easypay_voucher,Valid,93330,2021,Jun-21,624885,Hon.,Kiera,G,Pastrana,F,72,""Pastrana, Kiera"",kiera.pastrana@gmail.com,10/29/2011,225-237-2002,Kenner,Kenner,Kenner,LA,70097,South,kgpastrana,9"
"100522376,09/06/2021,canceled,840019,ENTSON59C8DC0515623,3,4157.9,8315.8,0,8315.8,Entertainment,easypay_voucher,Gross,93330,2021,Jun-21,624885,Hon.,Kiera,G,Pastrana,F,72,""Pastrana, Kiera"",kiera.pastrana@gmail.com,10/29/2011,225-237-2002,Kenner,Kenner,Kenner,LA,70097,South,kgpastrana,0"
"100523636,11/06/2021,order_refunded,841744,APPHAI59BFB2E94E951,2,6473.7,6473.7,0,6473.7,Appliances,cod,Valid,93330,2021,Jun-21,624885,Hon.,Kiera,G,Pastrana,F,72,""Pastrana, Kiera"",kiera.pastrana@gmail.com,10/29/2011,225-237-2002,Kenner,Kenner,Kenner,LA,70097,South,kgpastrana,0"
"100472963,08/04/2021,complete,774492,OTHPCB5A7D846C5089A,5,600,2400,0,2400,Others,Payaxis,Net,93331,2021,Apr-21,248753,Mr.,Jody,I,Leonhardt,M,72,""Leonhardt, Jody"",jody.leonhardt@gmail.com,11/24/1998,203-944-2097,Hartford,Hartford,Hartford,CT,6104,Northeast,jileonhardt,0"
"100472967,08/04/2021,complete,774498,OTHPCB5A7D846C5089A,3,600,1200,0,1200,Others,Easypay,Net,93332,2021,Apr-21,554610,Ms.,Machelle,F,Kirsch,F,46,""Kirsch, Machelle"",machelle.kirsch@gmail.com,11/14/2003,217-666-5829,Peoria,Peoria,Peoria,IL,61643,Midwest,mfkirsch,0"
"100478140,16/04/2021,received,782364,OTHPCB5A7D846C5089A,2,600,600,0,600,Others,Easypay,Valid,93332,2021,Apr-21,554610,Ms.,Machelle,F,Kirsch,F,46,""Kirsch, Machelle"",machelle.kirsch@gmail.com,11/14/2003,217-666-5829,Peoria,Peoria,Peoria,IL,61643,Midwest,mfkirsch,0"
"100472972,08/04/2021,complete,774506,WOFLAL5A9CC9FBD8B54,2,135,135,0,135,Women's Fashion,cod,Net,93333,2021,Apr-21,715761,Ms.,Ilona,T,Mistretta,F,26,""Mistretta, Ilona"",ilona.mistretta@yahoo.com,12/10/1992,316-392-9361,Wamego,Pottawatomie,Wamego,KS,66547,Midwest,itmistretta,0"
"100472975,08/04/2021,complete,774510,COMLIV5A8D1E599A353,2,33,33,0,33,Computing,Payaxis,Net,93334,2021,Apr-21,273922,Ms.,Stephen,K,Arner,F,41,""Arner, Stephen"",stephen.arner@aol.com,8/27/2016,270-929-4374,Lexington,Fayette,Lexington,KY,40533,South,skarner,0"
"100472980,08/04/2021,complete,774519,WOFKAR5A7C14159D862-L,2,143,143,0,143,Women's Fashion,cod,Net,93335,2021,Apr-21,530158,Ms.,Caterina,P,Ricks,F,26,""Ricks, Caterina"",caterina.ricks@hotmail.com,12/17/2011,205-990-9472,Allen,Allen,Allen,AL,36419,South,cpricks,0"
"100476625,15/04/2021,complete,780410,WOFKAR5A7C14159D862-M,2,143,143,0,143,Women's Fashion,cod,Net,93335,2021,Apr-21,530158,Ms.,Caterina,P,Ricks,F,26,""Ricks, Caterina"",caterina.ricks@hotmail.com,12/17/2011,205-990-9472,Allen,Allen,Allen,AL,36419,South,cpricks,0"
"100472983,08/04/2021,complete,774523,APPSUP5A900E6A6FC4B,2,560,560,0,560,Appliances,cod,Net,93336,2021,Apr-21,469295,Ms.,Ernestine,S,Sasse,F,24,""Sasse, Ernestine"",ernestine.sasse@shell.com,10/17/2009,207-622-4089,Sherman Mills,Aroostook,Sherman Mills,ME,4776,Northeast,essasse,0"
"100472984,08/04/2021,complete,774524,BAGLAZ5A54966355AFD,2,135,135,0,135,Beauty & Grooming,cod,Net,93337,2021,Apr-21,695016,Prof.,Ashley,S,Sandiford,M,66,""Sandiford, Ashley"",ashley.sandiford@verizon.net,9/15/1988,217-946-4895,Macon,Macon,Macon,IL,62544,Midwest,assandiford,0"
"100472985,08/04/2021,canceled,774525,OTHPCB5A7D84604EC37,3,400,800,0,800,Others,jazzvoucher,Gross,93338,2021,Apr-21,499568,Mr.,Cary,K,Wrenn,M,66,""Wrenn, Cary"",cary.wrenn@hotmail.com,07/04/2017,252-829-4704,New London,Stanly,New London,NC,28127,South,ckwrenn,0"
"100472987,08/04/2021,complete,774527,MEFKAR5A7C1393107CA-L,2,72,72,0,72,Men's Fashion,cod,Net,93339,2021,Apr-21,474096,Prof.,Fred,I,Arendt,M,25,""Arendt, Fred"",fred.arendt@gmail.com,05/06/1993,212-382-3878,Morris,Otsego,Morris,NY,13808,Northeast,fiarendt,0"
"100472991,08/04/2021,complete,774533,SMA5A27C43FD9B1D,2,351.5,351.5,0,351.5,Superstore,cod,Net,93340,2021,Apr-21,774851,Mrs.,Maximina,N,Hatton,F,47,""Hatton, Maximina"",maximina.hatton@hotmail.com,8/22/2009,215-274-4232,Saint Benedict,Cambria,Saint Benedict,PA,15773,Northeast,mnhatton,0"
"100472992,08/04/2021,canceled,774534,MATPAN59FACCD2E93C3,2,712.405,712.405,0,712.405,Mobiles & Tablets,cod,Gross,93341,2021,Apr-21,477348,Mrs.,Vanda,J,Jean,F,44,""Jean, Vanda"",vanda.jean@yahoo.com,02/11/2016,208-685-5447,Boise,Ada,Boise,ID,83713,West,vjjean,0"
"100473009,08/04/2021,complete,774569,MATTHU59FADFBBDE59B,2,649.9,649.9,0,649.9,Mobiles & Tablets,cod,Net,93341,2021,Apr-21,477348,Mrs.,Vanda,J,Jean,F,44,""Jean, Vanda"",vanda.jean@yahoo.com,02/11/2016,208-685-5447,Boise,Ada,Boise,ID,83713,West,vjjean,0"
"100472996,08/04/2021,complete,774554,MEFONE5A97DB3E1BC77-L,2,99,99,0,99,Men's Fashion,cod,Net,93342,2021,Apr-21,166678,Mr.,Erick,K,Moos,M,38,""Moos, Erick"",erick.moos@gmail.com,11/16/1996,270-469-3968,Spring Lick,Spring Lick,Spring Lick,KY,42779,South,ekmoos,0"
"100473003,08/04/2021,order_refunded,774562,WOFGOL5A004BB627F36-34,2,129.9,129.9,0,129.9,Women's Fashion,cod,Valid,93343,2021,Apr-21,208225,Hon.,Ginger,K,Shealy,F,29,""Shealy, Ginger"",ginger.shealy@aol.com,5/23/2015,206-655-4414,Uniontown,Whitman,Uniontown,WA,99179,West,gkshealy,0"
"100473006,08/04/2021,order_refunded,774566,MATHAR5A583C3EBD1A1,2,195.8,195.8,0,195.8,Mobiles & Tablets,cod,Valid,93344,2021,Apr-21,254972,Mrs.,Juan,G,Sherburne,F,20,""Sherburne, Juan"",juan.sherburne@hotmail.com,9/20/2011,236-265-3485,Charlottesville,Charlottesville (city),Charlottesville,VA,22904,South,jgsherburne,0"
"100473010,08/04/2021,received,774570,HALLEA5A02A73738EDB,2,45,45,0,45,Home & Living,cod,Valid,93345,2021,Apr-21,878349,Mrs.,Christene,R,Rosado,F,42,""Rosado, Christene"",christene.rosado@yahoo.com,7/23/1996,215-658-6368,Erie,Erie,Erie,PA,16554,Northeast,crrosado,0"
"100473010,08/04/2021,received,774571,MEFDES5A93E7AC4691A-8,2,89.9,89.9,0,89.9,Men's Fashion,cod,Valid,93345,2021,Apr-21,878349,Mrs.,Christene,R,Rosado,F,42,""Rosado, Christene"",christene.rosado@yahoo.com,7/23/1996,215-658-6368,Erie,Erie,Erie,PA,16554,Northeast,crrosado,0"
"100473012,08/04/2021,order_refunded,774574,WOFZEL5A993ACF4D4C4,2,149,149,0,149,Women's Fashion,cod,Valid,93346,2021,Apr-21,884031,Ms.,Luisa,I,Bogert,F,55,""Bogert, Luisa"",luisa.bogert@yahoo.com,04/03/2010,229-403-5641,Suwanee,Suwanee,Suwanee,GA,30174,South,libogert,0"
"100473013,08/04/2021,complete,774575,COMGOO5A93E41FC7B6B,2,659.5,659.5,125.95,533.55,Computing,Payaxis,Net,43973,2021,Apr-21,139042,Drs.,Lawrence,O,Quick,F,36,""Quick, Lawrence"",lawrence.quick@gmail.com,02/07/1995,236-890-6055,Vienna,Fairfax,Vienna,VA,22182,South,loquick,19.09780136"
"100473014,08/04/2021,complete,774576,MEFMOI59E9C6624BCA1-L,2,59.8,59.8,0,59.8,Men's Fashion,jazzwallet,Net,28003,2021,Apr-21,322942,Mr.,Erick,E,Mccomb,M,33,""Mccomb, Erick"",erick.mccomb@yahoo.co.in,5/28/2006,212-255-4082,Port Ewen,Ulster,Port Ewen,NY,12466,Northeast,eemccomb,0"
"100473123,09/04/2021,order_refunded,774764,MEFTHE59F6D780CDF16-42,2,59.9,59.9,0,59.9,Men's Fashion,jazzwallet,Valid,28003,2021,Apr-21,322942,Mr.,Erick,E,Mccomb,M,33,""Mccomb, Erick"",erick.mccomb@yahoo.co.in,5/28/2006,212-255-4082,Port Ewen,Ulster,Port Ewen,NY,12466,Northeast,eemccomb,0"
"100473018,08/04/2021,order_refunded,774582,APPPEL5A7FF3ADF2FFA,2,1234,1234,0,1234,Appliances,cod,Valid,32455,2021,Apr-21,340816,Mrs.,Sheryl,V,Lecuyer,F,59,""Lecuyer, Sheryl"",sheryl.lecuyer@yahoo.com,03/04/2000,480-903-4769,Picacho,Pinal,Picacho,AZ,85241,West,svlecuyer,0"
"100473019,08/04/2021,complete,774583,BKSMD5A86DB576F4AB-1,2,36.5,36.5,0,36.5,Books,cod,Net,93347,2021,Apr-21,517323,Hon.,Particia,L,Spitz,F,35,""Spitz, Particia"",particia.spitz@yahoo.com,10/29/2016,209-372-2683,Grenada,Siskiyou,Grenada,CA,96038,West,plspitz,0"
"100473019,08/04/2021,complete,774585,MATAUD5A4B23402BAB3,2,29.9,29.9,0,29.9,Mobiles & Tablets,cod,Net,93347,2021,Apr-21,517323,Hon.,Particia,L,Spitz,F,35,""Spitz, Particia"",particia.spitz@yahoo.com,10/29/2016,209-372-2683,Grenada,Siskiyou,Grenada,CA,96038,West,plspitz,0"
"100473019,08/04/2021,complete,774586,MATSAM5A8E9F7D86948,2,19.9,19.9,0,19.9,Mobiles & Tablets,cod,Net,93347,2021,Apr-21,517323,Hon.,Particia,L,Spitz,F,35,""Spitz, Particia"",particia.spitz@yahoo.com,10/29/2016,209-372-2683,Grenada,Siskiyou,Grenada,CA,96038,West,plspitz,0"
"100473019,08/04/2021,complete,774587,HALNAD59E0AC6EF1E42,2,37,37,0,37,Home & Living,cod,Net,93347,2021,Apr-21,517323,Hon.,Particia,L,Spitz,F,35,""Spitz, Particia"",particia.spitz@yahoo.com,10/29/2016,209-372-2683,Grenada,Siskiyou,Grenada,CA,96038,West,plspitz,0"
